;Comment
8165;['ну', 'дурь', 'ещё', 'барыжатый']
8166;['не', 'уверенный', 'они', 'пирожок', 'бутеры', 'продавать', 'мож', 'пихать', 'как', 'свой', 'время', 'додопица']
8167;['казаться', 'в', 'додый', 'подстава', 'цель', 'отжатие', 'бизнес']
8168;['додый', 'такой', 'делать', 'эх', 'черта', 'ранний', 'знакомство', 'они', 'состояться']
8169;['тимати', 'это', 'местный', 'густаво', 'фрингс', 'так', 'адаптация']
8170;['автор', 'удача', 'подписаться', 'ждать', 'продолжение']
8171;['мда', 'я', 'прямо', 'негодовать', 'нормальный', 'отмазона', 'взрослый', 'человек', 'тормозить', 'никто', 'знать', 'у', 'цензурный', 'слово', 'тс', 'сила', 'удача', 'вы', 'молодец', 'забить', 'это', 'расчитывать', 'наверняка', 'впервые', 'использовать', 'чужой', 'снимок', 'позорник']
8172;['тимати', 'пидор', 'плагиатор', 'хула', 'пупкин', 'знак', 'значит', 'делать', 'хотеть']
8173;['эби', 'они', 'врата', 'нъ', 'магия', 'ты', 'помощь']
8174;['погодить', 'если', 'твой', 'фото', 'размещаться', 'открытый', 'доступ', 'площадка', 'например', 'база', 'бесплатный', 'стоковый', 'и', 'оттуда', 'взять', 'на', 'сам', 'сайт', 'указать', 'любой', 'желать', 'использовать', 'фото', 'оттуда', 'любой', 'предназначение', 'и', 'доказательство', 'сие', 'факт', 'то', 'суть', 'знать', 'и', 'смысл', 'пробивать', 'это', 'фото', 'взять', 'сток', 'сток', 'зарегистрировать', 'тринидад', 'тобаго', 'получаться', 'обмануть', 'говномес', 'черномордый', 'на', 'чей', 'сторона', 'встать', 'суд', 'по', 'суть', 'говномес', 'виноватый', 'мочь', 'делать', 'это', 'фото', 'угодный', 'это', 'разрешить', 'а', 'наебади', 'черномордый', 'судиться', 'должный', 'они', 'нет']
8175;['фотография', 'появиться', 'сток', 'нужный', 'оригинал', 'фотография', 'определённый', 'условие', 'размещение', 'кадр', 'широкий', 'сторона', 'должный', 'минимум', 'столько', 'пиксель', 'маленький', 'определённый', 'число', 'также', 'различный', 'модель', 'релиз', 'договор', 'сток', 'иметь', 'право', 'распространять', 'чужое', 'творчество', 'разрешение', 'автор', 'хотеть', 'раздавать', 'фотка', 'бесплатно', 'никто', 'здравый', 'ум', 'туда', 'свой', 'снимок', 'публиковать']
8176;['друг', 'ты', 'говорить', 'простой', 'воровство', 'не', 'профессиональный', 'сток', 'бесплатный', 'сток', 'они', 'тьма', 'тьмущий', 'и', 'фонарь', 'требование', 'который', 'называть', 'услышать', 'говорить', 'всё', 'модель', 'релиз', 'исходник', 'договор', 'нахуй', 'нужный', 'они', 'увидеть', 'твой', 'фото', 'джпг', 'скачать', 'залить', 'возможно', 'потереть', 'водный', 'знак', 'или', 'продать', 'пара', 'бакс', 'вместо', 'официальный', 'сток', 'и', 'как', 'судиться', 'доказывать', 'своб', 'правота', 'в', 'какой', 'мир', 'жить']
8177;['модель', 'фотография', 'работать', 'бесплатно']
8178;['забавно', 'один', 'пост', 'писать', 'интеллектуальный', 'собственность', 'должный', 'это', 'достижение', 'общество', 'другой', 'предлагать', 'судиться', 'всячески', 'поддерживать', 'кинуть', 'мажор', 'ёбаный', 'ясненький']
8179;['друг', 'сказать', 'один', 'вещь', 'адвокат', 'говорить', 'ты', 'около', 'принять', 'пожалуйста', 'внимание', 'девочка', 'который', 'фото', 'присутствовать', 'фотосессия', 'человек', 'привлечь', 'с', 'з', 'качество', 'свидетель', 'предварительно', 'обязательно', 'поработать', 'они', 'показание', 'дата', 'ваш', 'сходиться', 'это', 'хороший', 'аргумент', 'суд', 'лишний', 'доказательство', 'правота']
8180;['спасибо', 'совет', 'мы', 'нужно', 'предварительно', 'обсуждать', 'дата', 'съёмка', 'тп', 'оригинальный', 'фото', 'который', 'храниться', 'весь', 'информация', 'с', 'модель', 'переговорить', 'тема', 'выступать', 'роль', 'свидетель', 'суд', 'всё', 'окей']
8181;['много', 'нищий', 'никто', 'неизвестный', 'рперо', 'отсудить', 'договориться', 'насчёт', 'реклама', 'сторона', 'имя', 'стоить']
8182;['выести', 'бородатый', 'мразь', 'этот', 'обоссаный', 'недорэпер', 'мы', 'ты', 'ман']
8183;['то', 'тимати', 'свой', 'авторский', 'товар', 'алиекспресс', 'это', 'класс', 'тажа', 'непонятка', 'крид', 'си', 'кто', 'недавно']
8184;['нормально', 'тормозить', 'знать', 'никто', 'знать', 'то', 'авторский', 'право', 'работать', 'творчество', 'дак', 'сам', 'кукарекать', 'щель', 'поддержать', 'наш', 'певец', 'альбом', 'клип', 'авторский', 'право', 'всё', 'такой', 'вот', 'блядь', 'клоун', 'черномазый', 'да', 'ещё', 'такой', 'обращение', 'амиго', 'незнакомый', 'человек', 'какой', 'школьник', 'нанять', 'работа', 'клиент', 'надеяться', 'автор', 'пост', 'разнести', 'тёмный', 'контора', 'ещё', 'бабло', 'срубить', 'издержка', 'удача', 'ты', 'а', 'фотография', 'кстати', 'огонь']
8185;['репа', 'это', 'калла']
8186;['гнилой', 'шарага', 'блекстарый']
8187;['смотреть', 'интервью', 'ханна', 'хвалить', 'блекстарый', 'уметь', 'делать', 'деньга', 'это', 'важный', 'искусство', 'жопа', 'гореть', 'сей', 'пора']
8188;['порвать', 'чорный', 'пиздот']
8189;['красавчик', 'заморочиться', 'подписаться', 'очень', 'ждать', 'пост', 'разрешиться', 'сколько', 'бабосова', 'удаться', 'взыскать']
8190;['так', 'держать', 'взьести', 'этот', 'хуебес', 'полный']
8191;['правильно', 'сделать', 'каждый', 'труд', 'должный', 'оплачиваться']
8192;['удача', 'судить', 'переписка', 'разговаривать', 'третьеклассник', 'фото', 'супер']
8193;['ну', 'сейчас', 'кинеш', 'рубль', 'моральный', 'ущерб', 'наш', 'суд', 'дать']
8194;['послушать', 'ради', 'интерес', 'трек', 'какой', 'хует', 'просто', 'пиздец', 'на', 'фон', 'некоторый', 'трэк', 'простигосподить', 'тимати', 'выглядеть', 'пристойно']
8195;['с', 'нетерпение', 'ждать', 'пост', 'продолжение', 'нагнуть']
8196;['ждать', 'видос', 'руслан', 'усачёв', 'инцидент']
8197;['руслан', 'усачёв', 'любить', 'тема', 'блэк', 'старый', 'воровство', 'попробовать', 'покидать', 'предложка', 'твой', 'история', 'мочь', 'взяться', 'огласить']
8198;['огромный', 'удача', 'победа', 'автор', 'борьба', 'наглый', 'охересть', 'музыкант', 'лейбл', 'ненавидеть', 'лицемерие', 'весь', 'этот', 'напускной', 'справедливость', 'вертеть', 'её']
8199;['удача', 'ты', 'спор', 'молодчина']
8200;['вменяемый', 'сказаля', 'курс', 'право', 'выйти', 'давать', 'договориться', 'у', 'крутой', 'фото', 'нравиться', 'давать', 'цена', 'сторговаться', 'быть', 'раздувать', 'скандал', 'я', 'постараться', 'вставить', 'возможно', 'твой', 'авторство', 'фото', 'это', 'твой', 'реклама', 'скажем', 'далёкий', 'торгич', 'сумма', 'сразу', 'отдавать', 'авторство', 'какой', 'условие', 'процент', 'продажа', 'всё', 'человек', 'думать', 'договориться', 'и', 'дело', 'автор', 'довольный', 'реклама', 'бабка', 'признание']
8201;['поддержка', 'комментарий', 'молодец', 'отстаивать', 'свой', 'право', 'успех']
8202;['оооо', 'ахуесть', 'это', 'секрет', 'искренне', 'надеяться', 'наказать', 'хороший', 'сумма']
8203;['ждать', 'сюжет', 'руслан', 'усачёв']
8204;['разъести', 'мишаня', 'бургер', 'шестьсот']
8205;['они', 'спиздиля', 'живой', 'здоровый', 'наслаждаться', 'жизнь', 'интересно', 'первый']
8206;['запилить', 'пост', 'закончиться', 'это', 'дело']
8207;['решить', 'бабосик', 'срубить', 'ясненький']
8208;['тс', 'давать', 'ссылка', 'сейчас', 'пойти', 'устроить', 'весёлый', 'жизнь', 'армия', 'пикаба', 'точить', 'клавиатура']
8209;['тимати', 'сначала', 'негр', 'косить', 'хач', 'а', 'вообще', 'нормально', 'получаться', 'бургер', 'делать', 'петь', 'начать']
8210;['странный', 'человек', 'весь', 'скорее', 'накосячить', 'команда', 'но', 'это', 'открыться', 'решить', 'очень', 'скромный', 'прайс', 'подозревать', 'автор', 'сильно', 'ненавидеть', 'лейбл', 'выставить', 'космический', 'ценник', 'в', 'сомневаться']
8211;['знать', 'блэкстарый', 'украсть', 'фотка', 'создание', 'пост', 'найти', 'пизда', 'дать']
8212;['написать', 'претензия', 'инстаграм', 'бывший', 'негр', 'ныне', 'чеченец']
8213;['я', 'особо', 'доставить', 'кавычка', 'слово', 'музыка']
8214;['да', 'посмотреть', 'чёрный', 'сволочь', 'ты', '«мойдодыр»', 'читать', 'а', 'пойти', 'отсюда', 'негр', 'гоу', 'гоу', 'брат']
8215;['подписаться', 'ждать', 'продолжение']
8216;['тамбовский', 'волк', 'ты', 'амиго']
8217;['оееееееееея', 'не', 'добро', 'это', 'ванг']
8218;['говорить', 'давать', 'тип', 'дать', 'тыс', 'рассчёт', 'тип']
8219;['подписаться', 'ждать', 'продолжение']
8220;['удача', 'справедливость', 'устанавливать', 'двойной', 'стандарт', 'просто', 'бесить']
8221;['искренне', 'желать', 'удача', 'автор', 'который', 'обворовывать', 'кстати', 'отдельный', 'респект', 'кавычка', 'относиться', 'простить', 'господь', 'творчество', 'этот', 'дизайнер', 'одежда', 'бургермейкер', 'кутюрье', 'вс', 'рф', 'просто', 'хороший', 'парень']
8222;['вообще', 'понимать', 'какой', 'хуй', 'такой', 'корпорация', 'жать', 'деньга', 'жалкий', 'ебучий', 'роялти', 'скачать', 'картинка', 'интернет', 'серьёзно', 'профессиональный', 'команда', 'нихуй', 'придумать']
8223;['не', 'забывать', 'поддержать', 'артист', 'покупка', 'музыка', 'почему', 'срань', 'вообще', 'покупать', 'я', 'халява', 'слушать', 'отказываться']
8224;['ну', 'жлоб', 'брат', 'пожалеть', 'картинка', 'или', 'друг', 'я', 'плохо', 'понимать', 'кто', 'блакстара', 'амигойя', 'называть']
8225;['брооо', 'сделать', 'красота', 'без', 'эиоция', 'хотя', 'судить', 'повествование', 'прошедшее', 'время', 'ммомент', 'обнаружение', 'пройти', 'наказать', 'правовой', 'поле', 'огласка', 'лично', 'подписаться', 'не', 'иметь', 'против', 'лично', 'метод', 'ведение', 'бизнес', 'раздражать', 'хилый', 'следить', 'развитие', 'конфликт', 'леван', 'горозия', 'понимать', 'насколько', 'хитрожопый', 'наглый', 'респект', '🤘', 'зы', 'у', 'забрать', 'мы', 'отдать', 'с', 'перемена']
8226;['цыган', 'цыган', 'лишь', 'своровать']
8227;['рэпер', 'лицемер', 'вот', 'это', 'новость', 'а', 'серьёзно', 'это', 'один', 'стадия', 'путь', 'ауе', 'кричать', 'понятие', 'нарушать']
8228;['такой', 'мерзкий', 'слизь', 'тимоти']
8229;['кстати', 'ребята', 'трек', 'сей', 'пора', 'заблокировать', 'это', 'пиар', 'мы', 'наебали']
8230;['порвать', 'пукан', 'тимати']
8232;['давать', 'дружище', 'ты', 'выести', 'я', 'знакомый', 'мочь', 'попросить', 'дилдый', 'ты', 'отдолжить', 'ну', 'серьёзно', 'поступить', 'крайне', 'красиво', 'быть', 'уверенный', 'свой', 'неприкосновенность', 'связь', 'думать', 'суд', 'но', 'сдаваться', 'доведь', 'дело', 'конец', 'такой', 'вещь', 'должный', 'наказываться']
8233;['послушать', 'гавнарэп', 'ещё', 'рубль', 'платить', 'ахуй', 'это', 'купить', 'билет', 'концерт', 'олег', 'майя']
8234;['а', 'музыка', 'стоить']
8235;['тс', 'сказать', 'видеть', 'мирный', 'решение', 'ситуация', 'ну', 'просто', 'интересно', 'просто', 'подписать', 'ваш', 'имя', 'дать', 'деньга', 'сколько', 'это', 'стоить']
8236;['гнуть', 'мамкин', 'гангстер', 'талый', 'фсю', 'катушка']
8238;['я', 'думать', 'сидеть']
8239;['чувак', 'ты', 'удача', 'ты', 'нагнуть', 'полный', 'пора', 'певец', 'спустить', 'небо', 'земля']
8240;['подписаться', 'интересно', 'закончиться']
8241;['так', 'вроде', 'зарепортить', 'музыка', 'если', 'очень']
8242;['очень', 'интересно', 'закончиться', 'надеяться', 'автор', 'выиграть', 'получить', 'свой', 'деньга', 'держать', 'курс']
8243;['удача', 'подготовка', 'похоже', 'провести', 'отлично', 'оставаться', 'удача', 'пусть', 'вы']
8244;['уже', 'прям', 'интересно', 'это', 'закончиться']
8245;['какой', 'всё', 'таки', 'молодец', 'чел', 'столько', 'целеустремлённость', 'удача', 'процесс', 'против', 'корпоративный', 'выродок']
8246;['правильно', 'свой', 'право', 'бороться', 'удача', 'ты', 'дружище']
8247;['мочь', 'представить', 'какой', 'это', 'получать', 'такой', 'новость', 'находиться', 'отдых', 'таиланд', 'автор', 'держаться', 'вы']
8248;['разъести', 'этот', 'чёрт', 'следовать']
8249;['желать', 'отсудить', 'миллион']
8250;['это', 'модно', 'написать', 'окуенный', 'трек', 'сейчас', 'гуглицо', 'нацд', 'фоточка', 'сингл', 'оформить', 'в', 'свой', 'время', 'именно', 'сейчас', 'такой', 'млятский', 'отношение', 'прийтись', 'оставить', 'лейбл']
8252;['чисто', 'ради', 'интерес', 'пойти', 'сотрудничество', 'предложить', 'конец', 'давить', 'быть']
8253;['ганст', 'ё', 'ё', 'ё', 'ё', 'мазафак', 'амиго', 'бро', 'взять', 'пойти', 'добро', 'унять', 'свой', 'адвокат', 'чёткий', 'ребятаа', 'ё', 'тс', 'удача', 'ты']
8254;['ебашить', 'миллиард', 'этот', 'уродец']
8255;['вот', 'прямо', 'бесить', 'всякий', 'лейбл', 'считать', 'крутой', 'мелкий', 'пиздить', 'чужой', 'интеллектуальный', 'собственность', 'четакова', 'тс', 'правда', 'ваш', 'сторона', 'надеяться', 'получиться', 'судебный', 'порядок', 'заставить', 'уважать', 'чужое', 'авторство']
8256;['о', 'привет', 'сургут']
8257;['а', 'говорить', 'чёрт', 'обезъянка', 'говноедкий']
8258;['блин', 'полезть', 'смотреть', 'такой', 'блэкстарый', 'это', 'идиотский', 'музыка', 'звучать', 'тонированый', 'приор', 'как', 'жить', 'пойти', 'пиво', 'застрелиться', 'металлик']
8259;['собсон', 'блэкстарый', 'другой', 'м', 'ожидать', 'кучка', 'бесталантный', 'фрик']
8260;['я', 'такой', 'певец', 'рот', 'знать']
8261;['нагнуть', 'хорошенько', 'этот', 'уебан']
8262;['обидно', 'фотка', 'нормальный', 'использовать', 'полухач', 'овцерепер']
8263;['надеяться', 'конец', 'весь', 'тягомотина', 'очень', 'хороший', 'финал', 'удача', 'тсу']
8264;['пожалуй', 'подписаться', 'набрать', 'попкорн']
8265;['подписаться', 'ждать', 'новость']
8266;['взъести', 'петушарня', 'бро', 'мы', 'ты']
8267;['какой', 'отвратительный', 'бс', 'фуфуфу']
8268;['как', 'заебали', 'писать', 'пол', 'история']
8269;['подзаебать', 'чура', 'косить', 'негр', 'воровать', 'подряд', 'желать', 'нагнуть', 'шайка']
8271;['подписаться', 'ждать', 'продолжение', 'удача']
8272;['ждать', 'результат', 'реально', 'интересно', 'ящик', 'новость', 'пихнуть']
8273;['в', 'июнь', 'интернет', 'ресурс', 'выйти', 'также', 'сми', 'приглашать', 'ящик', 'публичный', 'человек', 'отказываться', 'я', 'удивлённый', 'тот', 'пост', 'вообще', 'выбиться', 'хороший', 'думать', 'этот', 'тема', 'интересный', 'малый', 'количество', 'человек']
8274;['а', 'думать', 'очень', 'человек', 'любить', 'ну', 'многие']
8275;['нормальный', 'тема', 'удача']
8276;['ждать', 'день', 'новость', 'написать', 'ты', 'герой']
8277;['написать', 'пидар', 'доипаться', 'молодой', 'звезда', 'фоточка', 'получить', 'рубль', 'суд']
8281;['чувак', 'ахуенный', 'выести']
8282;['подписаться', 'ждать', 'продолжение']
8283;['тимати', 'вроде', 'гей']
8284;['ндя', 'амиго', 'вы', 'ой', 'амиго', 'ещё', 'мерзко', 'всё', '«знали»', 'просто', 'твой', 'логично', 'это', 'чужое', 'чужое', 'спрос', 'брать', 'нехорошо', 'зарабатывание', 'деньга', 'тс', 'удача', 'вы', 'настойчивость', 'большой', 'выигрыш', 'дело']
8285;['удача', 'друг', 'наказать', 'этот', 'алчный', 'человек']
8286;['а', 'мочь', 'легко', 'отделаться']
8287;['афтара', 'быть', 'отдавать', 'бургер', 'согласиться']
8288;['если', 'курочка', 'возможно', 'согласиться']
8290;['мы', 'ты', 'бро']
8291;['а', 'почему', 'инт', 'собственность', 'просто', 'оставить', 'сеть', 'защита', 'право', 'или', 'понимать']
8292;['молодец', 'останавливаться', 'держать', 'курс']
8293;['никогда', 'такой', 'удача', 'суд', 'надеяться', 'ваш', 'победа']
8294;['молодец', 'ибо', 'нехуй']
8295;['давать', 'бро', 'трясти', 'этот', 'утырковы', 'охренель', 'вовсе', 'лэйбл', 'бедный', 'вести', 'крыса']
8296;['дружище', 'желать', 'удача', 'отписаться', 'обязательно', 'подписаться', 'быть', 'ждать']
8297;['в', 'денежный', 'выражение', 'сколько', 'тс', 'оценивать', 'фотография']
8298;['в', 'топ', 'дёрнуть', 'цыган', 'тимарь']
8299;['захотеть', 'певец', 'вонючий', 'сэкономить', 'это', 'просто', 'взять', 'фотка', 'инэта', 'нанимать', 'фотограф', 'модель', 'искать', 'деньга', 'отдавать', 'пусть', 'заплатить', 'фффуууа', 'и', 'ещё', 'обращение', 'переписка', 'амиго', 'пойти', 'йух']
8300;['аха', 'почемуть', 'считать', 'вокруг', 'фонната', 'творчество', 'который', 'запанибратски', 'обращаться', 'тоже', 'бесить']
8301;['ага', 'я', 'гундосый', 'песнопение', 'вообще', 'слушать', 'мочь', 'ещё', 'тимати', 'учить', 'другой', 'петь', 'вот', 'смех', 'не', 'мочь', 'пост', 'кипеть', 'прям', 'всё']
8302;['зачем', 'такой', 'сложность', 'она', 'готовый', 'или', 'любой', 'другой', 'фоточка', 'просто', 'честно', 'купить', 'договориться', 'автор', 'использование']
8303;['это', 'нужно', 'найти', 'автор', 'договориться', 'цена', 'а', 'просто', 'взять', 'пойти', 'говнюк']
8304;['пожалуй', 'подписаться', 'быть', 'ждать', 'развязка']
8306;['держать', 'вкурс', 'событие', 'интересно', 'закончиться', 'правда', 'твой', 'сторона', 'надеяться', 'победа', 'ты']
8308;['ну', 'впринцип', 'минимум', 'ранний', 'правообладатель', 'победа', 'суд', 'адекватный', 'клиент', 'решать', 'вопрос', 'досудебный', 'желать', 'удача', 'победа', 'надеяться', 'размер', 'лейбл', 'помочь']
8309;['когда', 'человек', 'отвечать', 'официальный', 'запрос', 'направить', 'официально', 'указанный', 'контакт', 'почта', 'это', 'адекватный', 'клиент']
8310;['так', 'говорить', 'такой', 'спор', 'пытаться', 'закрыть', 'досудебный', 'сумма', 'решение', 'сильно', 'ниже', 'исполнительный', 'лист']
8311;['удача', 'такой', 'простой', 'дело', 'подписаться', 'ибо', 'интересный', 'прецедент', 'думать', 'закон', 'авторский', 'право']
8312;['сколько', 'тот', 'фотография', 'стоить', 'тысяча', 'два', 'если', 'этот', 'песня', 'небось', 'говняный', 'этот', 'фотка', 'остаться', 'инстаграмм', 'пара', 'сотня', 'лайковый', 'странно', 'предложить', 'ты', 'какой', 'сумма', 'замять', 'дело', 'а', 'писать', 'фотоаппарат', 'украсть', 'просто', 'деняк', 'захотеться', 'мешок', 'забрать', 'сказать', 'то', 'указать', 'мелкий', 'шрифт', 'айтюнс', 'тот', 'нафиг']
8313;['не', 'твой', 'беситься']
8314;['вот', 'один', 'сторона', 'правильный', 'дело', 'буквально', 'минута', 'назад', 'читать', 'пост', 'копирайтер', 'блочат', 'видео', 'ютуба', 'сколько', 'гневный', 'коммент', 'тема', 'правообладатель', 'охуесть', 'хуй', 'понять', 'право']
8315;['хмм', 'у', 'просто', 'музычка', 'машина', 'конкретный', 'единица', 'работа', 'своровать', 'выставить', 'часть', 'свой', 'продавать', 'творчество']
8316;['ну', 'сказать', 'никто', 'продавать', 'оригинал', 'фото', 'продавать', 'музыкальный', 'альбом', 'оформление', 'который', 'присутствовать', 'часть', 'работа', 'тса', 'понятный', 'дело', 'работа', 'взять', 'намеренно', 'всё', 'короче', 'регулирование', 'авторский', 'право', 'давно', 'пора', 'перерабатывать', 'это', 'пластинка', 'бар', 'крутить', 'картина', 'перерисовывать']
8317;['а', 'ютуба', 'основание', 'иметься', 'документ', 'заблочить', 'клип']
8318;['право', 'кто', 'право', 'они', 'приучать', 'платить', 'свой', 'право', 'однако', 'видеть', 'платить', 'чужой', 'право', 'что', 'сказать', 'цензурный', 'слово', 'подобрать']
8319;['что', 'плохой', 'цыган', 'жид', 'цыган']
8320;['работа', 'стоить', 'деньга', 'музыка', 'просто', 'интересно', 'почему', 'твой', 'творчество', 'это', 'творчество', 'творчество', 'кавычка']
8321;['изначально', 'уважительно', 'общаться', 'менеджер', 'лейбл', 'игра', 'молчанка', 'творчество', 'творчество']
8322;['б', 'ютубер', 'рассказать', 'профильный', 'а', 'вобщий', 'тырить', 'работа', 'но', 'фотограф', 'профессиональный', 'денежный', 'возмещение', 'надеяться', 'в', 'общий', 'сайт', 'магазин', 'область', 'тридэ', 'печать', 'просто', 'взять', 'мой', 'фотка', 'рекламный', 'фотосессия', 'мой', 'продукт', 'выставить', 'шапка', 'статья', 'платформа', 'сайт', 'указание', 'авторство', 'ну', 'сфера', 'редко', 'красивый', 'девушка', 'фотографироваться', 'почему', 'я', 'наругать', 'платформа', 'ну', 'указать', 'статья', 'принцип', 'около', 'а', 'идти', 'тридэ', 'выставка', 'видеть', 'скриншот', 'мой', 'деталька', 'баннер', 'кабардино', 'балкарский', 'университет', 'это', 'шок']
8323;['важно', 'проф', 'фотограф', 'любитель', 'каждый', 'ваш', 'снимка', 'охраняться', 'закон', 'фоточка', 'телефон', 'сделать', 'вы', 'являться', 'ваш', 'попадать', 'статья', 'авторский', 'право', 'также', 'охраняться', 'ваш', 'снимка', 'обрезать', 'кадрировать', 'закон', 'ваш', 'сторона', 'бороться', 'свой', 'право', 'глядеть', 'маленький', 'быть', 'пиздить', 'фоточка', 'видео', 'музыка', 'битый', 'дизайн', 'рисунок', 'так', 'далее']
8324;['да', 'фотка', 'равно', 'говно', 'забить']
8325;['хитрожопый', 'уёбка', 'ненавидеть', 'такой', 'ублюдок', 'затолкать', 'болт', 'справедливость', 'хитрый', 'жопа']
8326;['конечно', 'переписка', 'прерываться', 'сам', 'интересный', 'место', 'там', 'далёкий', 'вполне', 'мочь', 'фотограф', 'послать', 'буква', 'фотограф', 'согласиться', 'условный', 'сто', 'тысяча', 'запросить', 'миллион']
8327;['разговор', 'миллион', 'целое', 'сумма', 'обсуждаться', 'йху', 'послать', 'если', 'послать', 'пост']
8328;['а', 'почему', 'называть', 'музыкант', 'это', 'лола']
8329;['музыкант', 'наверное', 'хотеть', 'кто', 'либо', 'оскорбить', 'делать', 'называться', 'музыка']
8331;['удача', 'бро', 'борьба', 'говномес', 'кабы', 'извиняться', 'сам', 'прийтись']
8332;['извиняться', 'несколько', 'пытаться', 'идти', 'мировой', 'этот', 'ребята', 'составлять', 'претензионный', 'письмо', 'свой', 'счёт', 'отправлять', 'курьерский', 'доставка', 'письмо', 'просто', 'игнорировать', 'теперь', 'пусть', 'идти', 'хуй', 'такой', 'отношение', 'человек']
8333;['гдеть', 'фотография', 'тимати', 'постель', 'кадыров', 'в', 'самолёт']
8334;['почта', 'россия', 'надёжно', 'суд']
8335;['ради', 'такой', 'дело', 'фотограф', 'копеечка', 'поддержать']
8336;['по', 'автор', 'натюрморт', 'жмот', 'просто', 'валяться', 'картинка', 'сеть', 'хрен', 'она', 'весь', 'число', 'автор', 'а', 'появиться', 'возможность', 'бабло', 'содрать', 'это', 'снег', 'сам', 'нужный']
8337;['я', 'несколько', 'писать', 'претензионный', 'письмо', 'всё', 'решаться', 'течение', 'два', 'три', 'день', 'недавно', 'один', 'канал', 'разрешить', 'конфликт', 'кровь', 'я', 'совершенно', 'важно', 'перед', 'я', 'небольшой', 'инстаграм', 'аккаунт']
8338;['речь', 'вести', 'дело', 'жлобство', 'автор', 'создать', 'девушка', 'воять', 'просто', 'повезти', 'вот', 'квантовый', 'скачок', 'открыть', 'другой', 'дело']
8339;['у', 'половина', 'песня', 'пизженый', 'фоточка', 'забыть']
8340;['тс', 'тот', 'кто', 'называть', 'п', 'дораса', 'засудить', 'какой', 'рандомный', 'картинка', 'интернет', 'ещё', 'пикаба', 'жаловаться', 'прийти', 'сорить', 'тс', 'понимать', 'судиться', 'кража', 'игра', 'программа', 'иной', 'интеллектуальный', 'собственность', 'который', 'вложить', 'сила', 'средство', 'время', 'нерв', 'но', 'сс', 'ную', 'фотка', 'из', 'такой', 'редиска', 'интернет', 'выглядеть', 'говно', 'остальной', 'хотеть', 'интернет', 'поощраться', 'такой', 'тс', 'каждый', 'чих', 'нужно', 'платить', 'бояться', 'засудить', 'использование', 'рандомна', 'картинка', 'мочь', 'минусить']
8341;['ты', 'право', 'но', 'последствие', 'манипуляция', 'массовый', 'сознание', 'это', 'лавина', 'который', 'остановить', 'лишь', 'участвовать']
8342;['если', 'возмутить', 'ваш', 'взять', 'спрос', 'притензия', 'взять', 'мой', 'заплатить', 'бабка', 'срубить', 'извинить', 'этот', 'говнорей', 'блэк', 'старый', 'помешаться', 'бабка', 'мир', 'сойти', 'ум']
8343;['в', 'смысл', 'если', 'возмутить', 'ваш', 'взять', 'спрос', 'притензия', 'взять', 'мой', 'заплатить', 'бабка', 'срубить', 'ну', 'взять', 'мой', 'заплатить', 'всё', 'верно', 'это', 'сравнимый', 'любой', 'работа', 'например', 'работать', 'офис', 'проработать', 'месяц', 'заплатить', 'в', 'пример', 'работа', 'время', 'который', 'потратить', 'приходить', 'офис', 'заплатить', 'нужно', 'такой', 'случай', 'требовать', 'оплата', 'ваш', 'услуга', 'забить']
8344;['думать', 'поступить', 'куча', 'предложение', 'адвокат', 'который', 'захотеть', 'взяться', 'это', 'дело', 'ещё', 'баста', 'рассказать', 'история', 'огроменный', 'хайп', 'смочь', 'поднять', 'суд', 'решать', 'соглашаться', 'лям', 'смочь', 'гараздо', 'получить']
8345;['так', 'свой', 'придумать', 'сост', 'пиздить', 'мочь', 'кол', 'этот', 'нигер']
8346;['фу', 'такой', 'г']
8348;['я', 'ещё', 'раз', 'видеть', 'лайковый', 'о']
8349;['и', 'сколько', 'отжать', 'хотеть']
8350;['очень', 'любить', 'музыка', 'блэкстарый', 'это', 'ценный', 'инструмент', 'по', 'наличие', 'плей', 'лист', 'очень', 'большой', 'вероятность', 'определить', 'дурак']
8351;['михаил', 'держать', 'курс', 'развитие', 'событие', 'очень', 'интересный', 'тема', 'иса']
8353;['удача', 'ты', 'трудный', 'дело']
8354;['я', 'надеяться', 'этот', 'богодельня', 'обанкротиться', 'хер']
8355;['музыка', 'блэк', 'старый', 'стоить', 'деньга', 'кек', 'сам', 'должный', 'платить', 'человек', 'который', 'слушать', 'говно']
8356;['интересно', 'закончиться', 'дело', 'просто', 'практика', 'авторский', 'право', 'неоднозначный', 'тс', 'понимать', 'выложить', 'фото', 'инет', 'общий', 'доступ', 'вопрос', 'авторский', 'право', 'это', 'очень', 'хреновый', 'момент', 'автор']
8358;['чувак', 'насрать', 'твой', 'потуга']
8359;['певичка', 'такой', 'музыкант', 'назвать', 'мочь']
8361;['говнопоступок', 'говноконтора', 'ещё', 'музыкант', 'кликать']
8362;['найти', 'песня', 'охуесть', 'как', 'пиздюк', 'это', 'слушать', 'половина', 'нихуй', 'понятно', 'мычать', 'нужный', 'святой', 'инквизиция', 'ибо', 'это', 'хует', 'идти', 'прямо', 'хор', 'сам', 'сатана']
8364;['ненавидеть', 'блядь', 'цыган']
8365;['ждать', 'развязка', 'нетерпение']
8366;['привет', 'хотеть', 'написать', 'наш', 'журнал', 'написать', 'пожалуйста', 'фб']
